customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
271079,2017,9,928.41,1,2942.7,3,2017/09/30
388685,2019,7,589.0,1,589.0,1,2019/07/31
309726,2019,5,8129.5,2,8129.5,2,2019/05/31
324835,2018,6,100.0,0,12682.6,2,2018/06/30
439643,2018,7,100.0,0,577.09,1,2018/07/31
339663,2018,8,100.0,0,595.0,1,2018/08/31
343477,2018,11,2747.5,1,2980.32,2,2018/11/30
218748,2018,9,625.0,1,625.0,1,2018/09/30
213344,2018,4,100.0,0,7856.98,2,2018/04/30
292239,2019,6,100.0,0,9800.11,1,2019/06/30
263037,2018,5,100.0,0,1127.5,1,2018/05/31
514962,2018,2,100.0,0,1687.95,1,2018/02/28
188673,2018,6,100.0,0,2963.77,2,2018/06/30
405365,2018,6,100.0,0,4274.44,1,2018/06/30
498178,2017,11,100.0,0,1030.0,1,2017/11/30
226712,2017,9,100.0,0,752.5,1,2017/09/30
251477,2017,9,100.0,0,407.5,2,2017/09/30
331788,2017,3,100.0,0,880.0,1,2017/03/31
451007,2017,11,100.0,0,1600.0,1,2017/11/30
520643,2017,11,100.0,0,325.0,1,2017/11/30
223511,2017,10,100.0,0,280.0,1,2017/10/31
291170,2019,4,100.0,0,7248.88,1,2019/04/30
491849,2019,6,100.0,0,2101.0,1,2019/06/30
431180,2018,11,100.0,0,5537.71,1,2018/11/30
335636,2017,3,2322.0,1,2322.0,1,2017/03/31
247526,2017,12,100.0,0,782.5,1,2017/12/31
334427,2018,5,100.0,0,1273.06,1,2018/05/31
451544,2017,8,100.0,0,3445.75,1,2017/08/31
469886,2018,1,100.0,0,670.0,1,2018/01/31
482084,2019,4,1601.5,1,10978.39,6,2019/04/30
296718,2019,4,4524.49,2,15960.49,6,2019/04/30
356848,2019,12,962.5,1,11023.87,12,2019/12/31
234214,2019,8,1937.02,1,11988.67,5,2019/08/31
309992,2019,6,25250.95,4,37131.49,9,2019/06/30
229661,2019,6,10721.07,11,14550.22,16,2019/06/30
236138,2019,11,5665.15,4,42581.6,16,2019/11/30
327662,2019,11,8596.03,2,21789.76,7,2019/11/30
307669,2019,10,7366.72,3,21016.45,7,2019/10/31
196682,2019,9,16200.58,4,49737.16,12,2019/09/30
478606,2019,9,3088.0,4,12581.47,13,2019/09/30
285047,2019,9,2519.38,3,8405.35,6,2019/09/30
199867,2019,10,2151.94,2,2690.86,3,2019/10/31
223213,2019,7,30078.46,5,52325.32,12,2019/07/31
262051,2019,7,11982.61,5,43028.37,16,2019/07/31
406447,2019,11,100.0,0,2087.5,1,2019/11/30
230536,2019,2,48519.81,11,62096.34,27,2019/02/28
475405,2018,10,6917.84,4,14359.87,9,2018/10/31
202438,2019,3,25638.86,7,58378.08,19,2019/03/31
459997,2019,3,6824.53,3,16648.27,11,2019/03/31
391578,2018,10,7188.36,4,8074.14,6,2018/10/31
192515,2017,12,11343.49,4,11343.49,4,2017/12/31
315170,2017,12,14963.41,6,32589.04,10,2017/12/31
331342,2017,12,15229.38,3,34424.47,14,2017/12/31
475836,2019,1,12856.12,5,18979.87,8,2019/01/31
238392,2019,1,22395.27,4,26901.11,9,2019/01/31
522227,2019,1,758.5,1,938.5,2,2019/01/31
186348,2019,12,100.0,0,2106.31,2,2019/12/31
490414,2019,6,3627.31,1,8746.51,3,2019/06/30
290676,2019,2,1702.0,1,8098.0,4,2019/02/28
463586,2019,2,4938.49,2,10249.74,3,2019/02/28
262551,2019,2,16876.86,5,23211.81,9,2019/02/28
388452,2019,2,6348.76,3,36022.2,18,2019/02/28
490805,2019,11,100.0,0,1193.5,1,2019/11/30
514484,2019,10,811.0,1,3512.2,4,2019/10/31
413007,2019,9,2590.0,4,6323.23,10,2019/09/30
168325,2019,10,1945.0,1,3385.0,4,2019/10/31
348967,2019,10,3754.51,2,14605.21,6,2019/10/31
232582,2019,9,8612.49,3,20304.4,12,2019/09/30
432465,2019,10,818.5,1,3967.0,2,2019/10/31
197394,2019,10,374.92,1,374.92,1,2019/10/31
483502,2019,7,2311.54,1,2311.54,1,2019/07/31
396692,2019,7,942.64,1,7627.63,10,2019/07/31
331905,2019,7,10081.99,2,26327.71,7,2019/07/31
329363,2019,10,526.69,1,11254.16,17,2019/10/31
265031,2019,10,6576.61,2,12115.24,6,2019/10/31
337247,2019,12,8638.42,4,22810.72,7,2019/12/31
346119,2018,12,8183.41,2,13240.51,4,2018/12/31
232778,2018,12,57125.07,5,74705.01,8,2018/12/31
336463,2018,12,11257.49,2,34019.22,5,2018/12/31
254804,2018,12,1603.09,1,4485.07,5,2018/12/31
413096,2019,12,9283.97,5,25765.05,17,2019/12/31
324247,2019,4,21118.63,10,82208.68,34,2019/04/30
414977,2019,4,5048.53,4,12453.55,7,2019/04/30
390306,2018,3,11948.83,3,23918.08,12,2018/03/31
176911,2018,3,3726.51,4,9336.41,9,2018/03/31
410830,2019,11,6973.78,2,20022.75,4,2019/11/30
435254,2018,12,8658.7,1,10360.87,2,2018/12/31
370417,2018,12,1905.88,1,1905.88,1,2018/12/31
251731,2018,6,22234.75,5,28336.75,8,2018/06/30
187512,2018,6,38627.59,4,39527.59,6,2018/06/30
438854,2018,6,11978.86,16,51032.94,45,2018/06/30
341451,2018,6,1720.0,1,6097.18,3,2018/06/30
388566,2018,6,10124.97,5,69380.01,15,2018/06/30
191322,2018,7,820.0,1,7054.48,4,2018/07/31
208934,2018,7,3435.57,3,3435.57,3,2018/07/31
201977,2018,7,13119.93,5,22013.97,9,2018/07/31
339040,2017,12,108895.0,5,109892.5,7,2017/12/31
477549,2017,12,1090.57,1,1636.57,3,2017/12/31
325218,2019,4,100.0,0,1267.0,2,2019/04/30
177486,2018,9,38812.18,9,72642.78,14,2018/09/30
413956,2019,3,1945.0,1,5563.0,4,2019/03/31
304880,2018,7,440.2,1,440.2,1,2018/07/31
246657,2018,2,2462.5,1,5282.5,5,2018/02/28
177486,2018,2,43262.86,6,95415.1,15,2018/02/28
503094,2018,2,615.47,3,3280.8,9,2018/02/28
258099,2018,2,949.18,1,949.18,1,2018/02/28
339663,2019,7,250.0,1,8675.68,4,2019/07/31
197267,2019,10,1960.0,1,69280.18,11,2019/10/31
232312,2019,3,100.0,0,41910.1,5,2019/03/31
519123,2017,10,5081.31,2,13821.24,7,2017/10/31
297136,2017,10,1804.0,1,19650.04,8,2017/10/31
268409,2019,4,2455.0,2,10733.95,12,2019/04/30
319118,2018,2,4336.83,1,5992.56,2,2018/02/28
251940,2018,7,2197.78,1,14611.63,5,2018/07/31
304454,2019,1,9896.92,2,28641.58,11,2019/01/31
502738,2018,3,7251.34,3,22120.99,14,2018/03/31
347070,2018,3,2215.0,1,5914.92,3,2018/03/31
216911,2019,5,100.0,0,17713.18,4,2019/05/31
474921,2019,5,3609.67,2,9483.97,4,2019/05/31
304472,2019,2,1384.78,1,21671.65,6,2019/02/28
184311,2017,10,20048.17,6,34101.69,12,2017/10/31
210516,2017,10,1167.93,3,3649.23,4,2017/10/31
265031,2019,1,100.0,0,32516.13,8,2019/01/31
207980,2018,11,100.0,0,8398.56,2,2018/11/30
397182,2017,7,2215.11,1,6989.55,6,2017/07/31
351794,2017,7,2455.0,3,14865.22,11,2017/07/31
353777,2017,7,14457.94,6,23966.94,10,2017/07/31
502450,2018,11,10731.45,3,14821.86,6,2018/11/30
256095,2019,2,100.0,0,1307.5,3,2019/02/28
271100,2019,2,100.0,0,3317.56,2,2019/02/28
357692,2017,12,6010.95,5,20239.32,19,2017/12/31
193417,2017,12,3540.25,2,3540.25,2,2017/12/31
343193,2018,10,1092.16,1,6463.62,11,2018/10/31
308652,2017,11,3395.29,4,6716.95,12,2017/11/30
210516,2017,11,4930.6,3,8353.81,5,2017/11/30
436429,2017,10,1135.0,1,1135.0,1,2017/10/31
260221,2017,10,7622.22,1,7622.22,1,2017/10/31
343206,2017,10,3600.25,2,3600.25,2,2017/10/31
511154,2017,12,4110.25,2,10645.93,9,2017/12/31
314867,2017,9,13305.15,8,20500.69,21,2017/09/30
240918,2017,9,4097.5,4,4097.5,4,2017/09/30
448977,2018,5,1681.15,1,9772.81,5,2018/05/31
412207,2017,3,6736.16,4,6736.16,4,2017/03/31
174498,2018,3,3968.68,1,28186.42,9,2018/03/31
195187,2018,7,3158.5,1,5987.5,3,2018/07/31
192531,2017,11,12573.95,3,42653.77,14,2017/11/30
305540,2018,6,7528.9,2,21147.19,4,2018/06/30
210516,2019,5,100.0,0,4238.83,3,2019/05/31
201425,2017,9,5608.74,2,5608.74,2,2017/09/30
423414,2017,9,5295.78,3,5295.78,3,2017/09/30
184884,2017,9,8624.98,1,8624.98,1,2017/09/30
169212,2018,7,2768.5,4,11046.31,7,2018/07/31
438461,2017,4,3717.57,3,13142.8,7,2017/04/30
497960,2017,3,759.34,2,16229.01,10,2017/03/31
247866,2018,6,34762.08,5,36782.67,6,2018/06/30
267590,2017,5,3535.0,3,5665.0,4,2017/05/31
332565,2017,5,39375.3,8,69191.04,16,2017/05/31
254158,2018,5,3532.59,4,6165.87,9,2018/05/31
287462,2018,5,7899.28,1,38081.88,7,2018/05/31
361888,2018,11,15890.55,7,29727.88,17,2018/11/30
319224,2019,1,3700.0,1,3700.0,1,2019/01/31
199867,2019,5,4275.37,3,4357.87,4,2019/05/31
169405,2019,8,6128.04,1,6548.79,2,2019/08/31
331342,2019,8,8216.23,2,20569.63,11,2019/08/31
348814,2019,12,470.5,1,568.0,2,2019/12/31
206331,2017,4,2023.0,1,11619.39,5,2017/04/30
518169,2017,4,100.0,0,4069.0,1,2017/04/30
410725,2019,7,11680.0,4,38923.66,10,2019/07/31
297276,2019,7,100.0,0,2899.48,3,2019/07/31
394344,2019,11,100.0,0,10896.27,2,2019/11/30
194538,2019,11,988.0,1,10515.91,4,2019/11/30
178541,2019,8,1870.0,1,9918.28,3,2019/08/31
169496,2019,12,100.0,0,9233.8,10,2019/12/31
233631,2019,6,100.0,0,32711.56,9,2019/06/30
425951,2019,6,100.0,0,6323.93,1,2019/06/30
211651,2019,2,6917.64,1,9503.55,3,2019/02/28
236420,2019,10,100.0,0,11071.02,5,2019/10/31
511244,2018,9,6548.61,2,24564.42,4,2018/09/30
268077,2019,9,325.0,1,3542.86,3,2019/09/30
480489,2018,8,9433.95,1,19763.44,4,2018/08/31
308755,2018,8,11986.81,1,16535.62,2,2018/08/31
519123,2018,5,9447.43,6,13943.83,9,2018/05/31
198463,2019,6,100.0,0,10844.62,2,2019/06/30
362061,2018,6,100.0,0,9158.82,6,2018/06/30
436221,2018,12,100.0,0,10575.19,1,2018/12/31
442946,2018,4,4637.44,3,12097.3,8,2018/04/30
172366,2018,9,20850.95,17,79420.54,55,2018/09/30
249130,2019,1,100.0,0,1300.71,3,2019/01/31
497960,2019,1,9296.71,1,9919.21,2,2019/01/31
198521,2017,10,855.24,2,7064.42,10,2017/10/31
354071,2017,10,5738.49,1,9262.77,4,2017/10/31
392014,2018,10,1015.0,1,3547.33,3,2018/10/31
407408,2018,1,7811.01,4,14958.91,5,2018/01/31
379210,2017,6,5155.26,3,22707.9,7,2017/06/30
264624,2017,6,5229.85,2,13598.35,5,2017/06/30
237205,2017,10,19966.27,2,102396.78,10,2017/10/31
455390,2017,8,3745.3,1,3745.3,1,2017/08/31
180840,2017,8,1000.0,1,2938.51,2,2017/08/31
238508,2017,8,8754.61,1,9134.07,2,2017/08/31
384131,2018,9,4804.66,2,14549.26,5,2018/09/30
435697,2018,10,3766.87,1,6114.37,4,2018/10/31
278072,2018,4,670.0,1,1232.5,2,2018/04/30
214629,2017,7,7728.81,3,11097.07,7,2017/07/31
302384,2017,6,482.46,1,1754.46,3,2017/06/30
181017,2018,9,8635.16,2,24520.59,13,2018/09/30
339496,2019,12,13666.63,1,15349.63,3,2019/12/31
225507,2019,2,2739.54,2,2739.54,2,2019/02/28
395371,2019,9,3590.5,3,4036.0,5,2019/09/30
209285,2017,8,4875.16,2,24046.77,9,2017/08/31
394709,2018,3,100.0,0,3895.54,1,2018/03/31
271556,2018,3,100.0,0,12448.75,2,2018/03/31
189904,2017,4,12379.27,2,16020.36,6,2017/04/30
510372,2017,3,5050.06,1,9808.42,3,2017/03/31
272335,2017,10,3400.9,1,3400.9,1,2017/10/31
378845,2017,10,12473.02,3,32007.07,22,2017/10/31
291677,2018,10,12500.5,4,17138.29,5,2018/10/31
205391,2017,2,7844.44,6,14262.36,9,2017/02/28
315684,2018,1,100.0,0,5549.5,1,2018/01/31
308017,2018,1,10568.24,7,28640.29,14,2018/01/31
294291,2018,1,2169.06,3,5883.92,7,2018/01/31
463895,2017,5,595.0,1,20031.13,3,2017/05/31
475836,2017,5,3538.75,3,16910.65,7,2017/05/31
286735,2017,9,100.0,0,13088.85,7,2017/09/30
258197,2017,9,6094.0,2,21101.28,10,2017/09/30
272567,2017,8,100.0,0,6068.08,1,2017/08/31
478211,2017,2,100.0,0,617.5,3,2017/02/28
332565,2017,1,51824.27,8,139591.15,19,2017/01/31
174618,2017,1,1198.62,1,6385.72,2,2017/01/31
190309,2017,1,21434.36,6,55046.14,22,2017/01/31
187106,2017,1,1481.65,3,11671.39,11,2017/01/31
308269,2017,7,100.0,0,3033.25,2,2017/07/31
509934,2019,5,100.0,0,2757.07,1,2019/05/31
264624,2019,11,14756.86,1,15506.86,2,2019/11/30
278945,2019,9,776.11,1,1769.11,2,2019/09/30
402694,2019,11,100.0,0,1984.0,1,2019/11/30
294667,2017,7,4371.07,1,9229.05,6,2017/07/31
178198,2017,1,6418.0,3,57563.08,18,2017/01/31
190955,2017,5,100.0,0,35507.41,12,2017/05/31
233631,2017,5,4484.5,2,11625.79,4,2017/05/31
251935,2017,5,100.0,0,21497.94,3,2017/05/31
287462,2017,11,187.0,1,29371.69,7,2017/11/30
309591,2017,11,1463.4,1,27966.63,9,2017/11/30
317070,2017,11,11162.17,4,68255.89,15,2017/11/30
238445,2017,11,5590.0,1,10554.34,4,2017/11/30
384310,2017,5,9549.96,2,48067.28,10,2017/05/31
261112,2017,9,21601.56,2,52171.56,4,2017/09/30
180840,2017,4,2308.75,1,3839.5,2,2017/04/30
428755,2017,5,4291.21,1,10960.0,2,2017/05/31
224750,2018,5,1532.5,1,5263.0,3,2018/05/31
387724,2019,10,100.0,0,5140.0,1,2019/10/31
516508,2019,6,12255.64,1,14945.53,3,2019/06/30
471101,2019,6,100.0,0,592.87,1,2019/06/30
250304,2018,8,12883.77,10,19297.32,13,2018/08/31
346451,2018,8,3530.8,2,4145.59,3,2018/08/31
290592,2019,8,3134.35,1,14193.73,4,2019/08/31
439671,2017,4,100.0,0,27599.14,10,2017/04/30
253159,2019,8,4449.58,1,7018.22,3,2019/08/31
192676,2019,12,100.0,0,5890.0,3,2019/12/31
188033,2018,9,8562.93,1,17437.87,2,2018/09/30
320306,2019,12,100.0,0,844.0,1,2019/12/31
280236,2019,12,14722.69,6,20390.02,11,2019/12/31
425951,2019,12,100.0,0,1155.4,3,2019/12/31
297136,2019,11,9182.5,2,19162.81,4,2019/11/30
197394,2018,11,5003.65,6,12136.99,11,2018/11/30
361388,2019,7,100.0,0,10089.61,4,2019/07/31
362061,2017,12,6783.25,3,29769.7,13,2017/12/31
250309,2018,4,7277.77,3,7277.77,3,2018/04/30
513554,2019,5,100.0,0,1527.76,5,2019/05/31
210311,2019,5,100.0,0,2455.99,3,2019/05/31
200955,2017,3,9228.39,2,26588.83,13,2017/03/31
171811,2017,1,100.0,0,7481.41,1,2017/01/31
282097,2017,1,2903.89,1,20413.27,4,2017/01/31
338004,2017,1,2559.49,2,4474.84,4,2017/01/31
396927,2017,1,6480.61,3,22446.11,11,2017/01/31
302055,2017,5,20652.63,5,43429.09,9,2017/05/31
339663,2018,3,100.0,0,3194.5,1,2018/03/31
478188,2019,2,15611.14,2,32224.18,7,2019/02/28
207980,2019,2,100.0,0,20034.93,3,2019/02/28
239886,2018,9,100.0,0,66455.17,4,2018/09/30
201657,2018,12,100.0,0,2402.5,1,2018/12/31
503243,2019,7,100.0,0,618.7,2,2019/07/31
492038,2018,7,3517.95,1,3517.95,1,2018/07/31
261602,2018,4,4315.78,2,28273.84,6,2018/04/30
303943,2018,1,8870.76,2,21444.39,5,2018/01/31
297136,2018,1,3209.5,3,16493.36,6,2018/01/31
200940,2019,1,100.0,0,4474.12,2,2019/01/31
525585,2018,8,1180.0,1,11978.02,8,2018/08/31
293852,2017,5,458.55,3,458.55,3,2017/05/31
480756,2018,1,100.0,0,13708.48,4,2018/01/31
177757,2018,11,100.0,0,11274.15,1,2018/11/30
432289,2018,9,100.0,0,512.5,1,2018/09/30
367855,2018,9,4272.94,1,8716.32,4,2018/09/30
251455,2018,5,100.0,0,3895.96,3,2018/05/31
392014,2018,5,1307.5,1,2522.5,3,2018/05/31
352138,2018,5,4165.41,1,10125.36,6,2018/05/31
498820,2017,6,36573.67,3,36573.67,3,2017/06/30
400567,2018,4,100.0,0,15323.53,3,2018/04/30
172531,2018,1,100.0,0,8565.67,2,2018/01/31
362802,2017,2,406.03,1,406.03,1,2017/02/28
466634,2017,12,6926.5,2,20346.28,8,2017/12/31
277910,2019,2,100.0,0,1067.5,2,2019/02/28
251292,2018,10,100.0,0,2035.0,1,2018/10/31
220757,2018,10,100.0,0,1418.98,1,2018/10/31
238891,2018,9,946.0,1,2947.0,2,2018/09/30
513959,2017,11,100.0,0,340.0,1,2017/11/30
238891,2017,6,100.0,0,1955.34,2,2017/06/30
493520,2017,6,100.0,0,2185.92,3,2017/06/30
272918,2017,12,11780.74,1,26653.45,6,2017/12/31
347572,2018,4,100.0,0,1382.5,1,2018/04/30
371380,2019,12,2440.0,3,5860.0,5,2019/12/31
453994,2019,11,1892.5,1,1892.5,1,2019/11/30
420218,2017,5,250.0,1,250.0,1,2017/05/31
321720,2018,9,100.0,0,11425.15,2,2018/09/30
324680,2018,6,910.0,1,5902.54,4,2018/06/30
513512,2018,9,1546.6,2,3382.69,4,2018/09/30
430165,2018,11,5261.5,1,5261.5,1,2018/11/30
516162,2019,1,10763.5,1,10763.5,1,2019/01/31
338279,2018,9,512.5,1,512.5,1,2018/09/30
361430,2019,2,100.0,0,280.0,1,2019/02/28
492586,2019,8,100.0,0,1307.5,1,2019/08/31
509340,2018,2,100.0,0,1696.0,3,2018/02/28
337155,2018,5,100.0,0,12109.0,3,2018/05/31
382516,2018,12,100.0,0,4871.89,1,2018/12/31
358196,2018,5,100.0,0,1371.82,1,2018/05/31
458947,2018,5,100.0,0,8778.81,2,2018/05/31
306999,2017,10,797.5,1,865.0,2,2017/10/31
247952,2018,10,100.0,0,2125.0,1,2018/10/31
480756,2018,8,100.0,0,2868.4,3,2018/08/31
401574,2017,6,6482.5,2,10577.2,4,2017/06/30
378924,2018,4,100.0,0,4514.89,3,2018/04/30
322324,2018,3,100.0,0,3755.14,2,2018/03/31
183998,2017,2,4878.68,3,5364.68,5,2017/02/28
356653,2017,8,2000.63,1,15752.71,3,2017/08/31
354750,2017,2,512.5,1,512.5,1,2017/02/28
223569,2018,1,3038.88,1,11259.55,3,2018/01/31
472029,2017,12,1480.75,1,5740.75,6,2017/12/31
475423,2017,8,100.0,0,2335.0,2,2017/08/31
414501,2017,3,100.0,0,12779.5,4,2017/03/31
322139,2017,3,1471.35,1,2661.75,2,2017/03/31
360782,2017,2,100.0,0,24981.96,2,2017/02/28
322723,2017,1,12731.19,1,51564.15,3,2017/01/31
259832,2017,2,2736.25,1,3702.25,3,2017/02/28
289297,2017,3,100.0,0,822.25,2,2017/03/31
278945,2019,4,2569.0,2,4597.0,4,2019/04/30
261107,2017,1,7904.2,1,11220.3,4,2017/01/31
213882,2017,1,100.0,0,3179.44,2,2017/01/31
509835,2017,2,100.0,0,5279.73,2,2017/02/28
210147,2017,2,3234.81,1,5204.83,2,2017/02/28
238445,2019,11,1678.15,1,8374.39,2,2019/11/30
251940,2017,10,100.0,0,10281.4,3,2017/10/31
406077,2017,12,100.0,0,9636.16,1,2017/12/31
292239,2017,8,100.0,0,4083.28,1,2017/08/31
191823,2019,1,5148.73,1,5148.73,1,2019/01/31
513220,2019,1,100.0,0,888.37,1,2019/01/31
335946,2019,7,100.0,0,3037.18,1,2019/07/31
315313,2018,8,4359.37,1,4359.37,1,2018/08/31
254804,2019,2,100.0,0,481.0,1,2019/02/28
436465,2018,2,2282.5,2,2282.5,2,2018/02/28
291677,2017,7,7847.49,1,7847.49,1,2017/07/31
181342,2017,7,2555.5,1,2555.5,1,2017/07/31
364045,2017,10,7211.22,1,12608.49,2,2017/10/31
348814,2017,12,5467.69,1,7303.66,2,2017/12/31
220915,2018,2,1900.0,1,3511.33,2,2018/02/28
171615,2017,12,100.0,0,550.0,1,2017/12/31
343193,2017,12,438.88,1,844.09,2,2017/12/31
207675,2017,12,100.0,0,730.0,1,2017/12/31
380496,2017,4,100.0,0,4285.0,3,2017/04/30
255729,2017,3,487.06,1,487.06,1,2017/03/31
302384,2017,11,100.0,0,205.52,1,2017/11/30
336087,2019,9,100.0,0,632.5,1,2019/09/30
387851,2018,5,622.0,1,622.0,1,2018/05/31
354982,2019,7,100.0,0,3292.3,2,2019/07/31
225703,2018,12,100.0,0,1726.0,1,2018/12/31
430595,2019,7,100.0,0,2438.17,1,2019/07/31
390384,2018,1,925.0,2,1322.5,3,2018/01/31
395722,2018,1,647.5,2,647.5,2,2018/01/31
313047,2018,8,100.0,0,4382.56,1,2018/08/31
208944,2018,4,100.0,0,8449.72,1,2018/04/30
226775,2017,12,100.0,0,4382.44,1,2017/12/31
205713,2019,4,100.0,0,9485.68,4,2019/04/30
208027,2019,4,10882.56,3,55273.44,16,2019/04/30
273123,2019,8,6859.66,1,6859.66,1,2019/08/31
275019,2019,8,1133.5,2,5602.75,6,2019/08/31
219842,2019,6,23374.36,3,30478.09,6,2019/06/30
303534,2019,6,6576.4,2,29649.75,11,2019/06/30
486010,2019,6,7228.12,3,34036.09,15,2019/06/30
236226,2019,6,57107.38,9,74491.09,14,2019/06/30
303334,2019,6,12222.94,4,16285.12,8,2019/06/30
447745,2019,6,10688.97,2,12893.55,4,2019/06/30
272848,2019,6,2132.5,1,4458.73,2,2019/06/30
209804,2019,11,7342.51,3,11483.65,5,2019/11/30
266141,2019,11,8378.5,4,10722.46,6,2019/11/30
309727,2019,11,11730.19,13,35561.01,29,2019/11/30
243648,2019,10,39972.97,5,58296.09,8,2019/10/31
233074,2019,10,18165.97,7,26116.03,12,2019/10/31
435501,2019,10,29055.63,3,75154.41,10,2019/10/31
281378,2019,10,5848.72,7,33353.34,19,2019/10/31
455390,2019,7,1736.5,1,1736.5,1,2019/07/31
310997,2019,7,2042.5,1,12732.82,4,2019/07/31
248065,2019,11,17259.69,4,66426.6,19,2019/11/30
251216,2019,11,100.0,0,4027.87,1,2019/11/30
508819,2018,10,5029.0,1,5876.98,3,2018/10/31
364047,2019,7,277.0,1,4766.44,7,2019/07/31
277009,2019,7,5526.85,1,12548.34,5,2019/07/31
227652,2019,3,8456.62,4,11898.31,8,2019/03/31
299763,2019,3,3298.12,6,5056.12,10,2019/03/31
472616,2018,10,1708.0,1,5737.0,2,2018/10/31
340910,2018,12,41199.28,20,130806.33,58,2018/12/31
251259,2017,12,10540.78,2,10540.78,2,2017/12/31
254795,2017,12,2888.89,1,4500.43,2,2017/12/31
429252,2017,12,1606.0,1,1606.0,1,2017/12/31
358880,2017,12,27839.78,3,72558.49,12,2017/12/31
213256,2017,12,3066.25,1,3066.25,1,2017/12/31
445714,2019,1,595.0,1,3259.0,5,2019/01/31
248065,2019,6,10348.47,5,50115.46,19,2019/06/30
326842,2019,2,4013.26,3,5519.26,5,2019/02/28
390107,2019,7,33800.7,4,39467.46,6,2019/07/31
194666,2019,2,100.0,0,7009.36,3,2019/02/28
390521,2019,4,4885.0,1,8345.5,3,2019/04/30
235336,2019,4,25302.55,2,59937.88,13,2019/04/30
186735,2018,3,18139.18,4,20968.84,7,2018/03/31
353174,2018,3,11297.88,5,16310.22,8,2018/03/31
399753,2018,3,15923.24,4,27318.07,9,2018/03/31
235336,2018,7,29496.07,7,35162.89,11,2018/07/31
266286,2019,4,460.0,1,22898.53,10,2019/04/30
308936,2018,4,21376.18,5,38119.18,9,2018/04/30
383745,2018,4,1384.0,1,1384.0,1,2018/04/30
303943,2018,4,5056.99,1,13979.44,5,2018/04/30
197394,2018,6,1738.42,2,5346.61,8,2018/06/30
353453,2018,7,1487.5,1,8396.5,3,2018/07/31
221767,2017,12,11821.0,4,29309.35,16,2017/12/31
345379,2019,9,13854.13,5,33106.36,19,2019/09/30
191524,2019,9,100.0,0,332.5,1,2019/09/30
346816,2019,4,10058.5,4,16067.5,11,2019/04/30
219253,2018,10,100.0,0,10616.23,3,2018/10/31
235823,2018,10,3325.0,1,9426.82,3,2018/10/31
391657,2018,9,33758.71,9,38579.59,12,2018/09/30
257916,2019,4,7630.87,1,19517.83,3,2019/04/30
492159,2019,3,20701.99,4,26354.23,12,2019/03/31
515358,2018,2,2935.03,2,26421.67,20,2018/02/28
339040,2019,7,8270.5,3,25545.52,8,2019/07/31
250008,2019,10,14982.93,4,33634.9,13,2019/10/31
184311,2019,3,26235.06,5,39763.1,14,2019/03/31
329467,2019,3,1618.27,2,4155.64,9,2019/03/31
190309,2017,10,24097.81,8,61107.25,26,2017/10/31
426217,2019,2,2855.5,3,11701.41,13,2019/02/28
225712,2018,2,11742.27,4,20963.45,12,2018/02/28
227902,2018,2,5395.47,2,14924.22,9,2018/02/28
396692,2018,7,100.0,0,27573.52,17,2018/07/31
516804,2018,3,3056.5,1,15224.22,6,2018/03/31
287992,2018,3,760.0,1,3415.51,3,2018/03/31
388440,2018,3,11041.21,3,24362.26,10,2018/03/31
176552,2019,5,11903.92,7,41359.2,23,2019/05/31
281541,2019,2,4019.8,1,10572.46,6,2019/02/28
439609,2019,1,100.0,0,2928.76,1,2019/01/31
179992,2017,9,2785.0,1,5207.5,2,2017/09/30
199867,2017,9,26724.28,6,65192.91,18,2017/09/30
244602,2017,10,8933.43,3,20685.06,6,2017/10/31
382071,2017,10,15277.09,3,28415.23,6,2017/10/31
187598,2017,10,2943.24,6,20994.11,21,2017/10/31
210992,2018,5,4361.5,3,21085.59,20,2018/05/31
218190,2018,6,1779.88,1,13476.88,6,2018/06/30
353378,2018,11,1696.0,2,5475.88,3,2018/11/30
205724,2018,11,10277.82,9,37922.74,34,2018/11/30
198521,2018,11,265.0,1,8535.37,7,2018/11/30
513512,2018,11,100.0,0,4661.26,2,2018/11/30
269858,2018,11,4779.16,3,16059.1,13,2018/11/30
352182,2017,7,7544.61,5,7544.61,5,2017/07/31
192060,2018,11,9418.9,1,33063.3,6,2018/11/30
308630,2017,12,5186.5,1,15887.28,4,2017/12/31
515358,2017,12,3598.29,4,19849.24,18,2017/12/31
206331,2017,12,16144.63,3,23829.04,5,2017/12/31
392014,2017,11,325.0,1,4200.25,5,2017/11/30
287462,2017,10,4849.36,2,19383.69,6,2017/10/31
448148,2017,10,24645.03,4,25241.56,5,2017/10/31
238596,2017,9,18894.7,2,25357.65,4,2017/09/30
498178,2017,8,5362.53,2,15656.61,3,2017/08/31
352445,2017,8,7336.03,2,21012.73,6,2017/08/31
226712,2018,6,100.0,0,2950.0,6,2018/06/30
438854,2017,3,19920.06,13,51999.57,45,2017/03/31
230550,2017,3,10708.29,3,10708.29,3,2017/03/31
183996,2018,6,100.0,0,29095.0,7,2018/06/30
365179,2018,8,1570.0,1,7187.47,5,2018/08/31
378845,2018,8,2014.38,1,8612.64,8,2018/08/31
287905,2017,4,2513.41,3,15810.56,12,2017/04/30
173322,2017,7,17020.07,8,78174.1,29,2017/07/31
240048,2017,3,843.25,3,8207.58,11,2017/03/31
289273,2018,6,3848.53,1,9404.8,2,2018/06/30
